,"You can edit only 4000 items at once. For editing more than 4000 items, please contact our support team at 7400417400. [Batched Items cannot be edited]",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Item ID,"Item Name*
(mandatory field)",Description,Category,Item code,HSN Code,GST Tax Rate(%),Sales Price,Sales Tax inclusive,Purchase Price,Purchase Tax inclusive,MRP,Current stock,Low stock alert quantity,Visible on Online Store?,Discount,PART NO.
865eec37-c211-4938-bede-60ba712cbcab,ARF CD DAWN IGNITION SWITCH,,IGNITION SWITCH BAJAJ,ARF7265,,0.00,155,Inclusive,0,Inclusive,0,2,,No,0,
31f862b6-029d-4c19-bbcd-fb5e41edb91a,ARF CD DLX FUEL TANK CAP ,,FUEL TANK CAP,AR7236,,0.00,391,Inclusive,0,Inclusive,0,0,,No,0,
25ca37dd-edf7-4629-879b-42dddd63babe,ARF CD DWN FUEL TANK CAP,,FUEL TANK CAP,ARF7236,,0.00,380,Inclusive,0,Inclusive,0,2,,No,0,
759cb094-f5ba-4b60-8482-aec2464bf153,ARF CRUX FUEL TANK CAP,,FUEL TANK CAP,ARF7286,,0.00,259,Inclusive,0,Inclusive,0,3,,No,0,
0829a617-050b-442d-b111-81f1f60c1595,ARF CT100N/M FUEL TANK CAP,,FUEL TANK CAP,7181A,,0.00,384,Inclusive,0,Inclusive,0,6,,No,0,
e7cdfaab-9ee5-45cd-ae26-7e354c572253,ARF DIS  2 WIRE IGN SWITCH,,IGNITION SWITCH BAJAJ,ARF7220,,0.00,375,Inclusive,0,Inclusive,0,2,,No,0,
7716b8b5-1253-4703-9a99-b6fcbf619d1b,ARF DIS FUEL TANK CAP,,FUEL TANK CAP,ARF7180,,0.00,270,Inclusive,0,Inclusive,0,1,,No,0,
a8e0dd79-f7e5-4284-9d60-7a9dbb7b5c03,ARF MAX 100 FUEL TANK CAP,,FUEL TANK CAP,ARF7385,,0.00,205,Inclusive,0,Inclusive,0,6,,No,0,
ac9849f9-6cf5-4fe7-8582-9ded66631916,ARF PLN /CLBR FUEL TANK CAP,,FUEL TANK CAP,ARF7158,,0.00,342,Inclusive,0,Inclusive,0,1,,No,0,
5c201bcc-bad8-4e74-837e-3c2adb841700,ARF PLS BS4 FUEL TANK CAP,,FUEL TANK CAP,7170A,,0.00,750,Inclusive,0,Inclusive,0,1,,No,0,
e1d7b7f1-4f83-42be-a5cc-1ebe1bf64f66,ARF PLSR 220 FUEL TANK CAP,,FUEL TANK CAP,ARF7200,,0.00,558,Inclusive,0,Inclusive,0,2,,No,0,
28b22e83-a16f-4945-95c1-86764a753a6c,ARF PLSR FUEL TANK CAP,,FUEL TANK CAP,ARF7170,,0.00,480,Inclusive,0,Inclusive,0,1,,No,0,
b510b6bc-ec2d-49f1-804d-5060dcb2de82,ARF PLSR FUEL TANK CAP,,FUEL TANK CAP,7170PT,,0.00,510,Inclusive,0,Inclusive,0,0,,No,0,
4e2fc841-873e-4bdf-b3c7-ccf84a5387d6,ARF RX 100 FUEL TANK CAP,,FUEL TANK CAP,ARF7285,,0.00,300,Inclusive,0,Inclusive,0,3,,No,0,
8337fb92-150c-4b9c-8a86-d21ac06884a3,ARF SPL FUEL TANK CAP,,FUEL TANK CAP,ARF7241,,0.00,118,Inclusive,0,Inclusive,0,1,,No,0,
4c5e4421-2c2d-4a1c-9f1f-a55b929c6228,ARF SPL SILVER FUEL TANK PLATE,,FUEL TANK CAP,ARF7624A,,0.00,234,Inclusive,0,Inclusive,0,1,,No,0,
65d5ef09-b82f-4eac-af12-ed4ca88b9ac9,ARF STAR CITY PLUS FUEL TANK CAP,,FUEL TANK CAP,ARF7384A,,0.00,368,Inclusive,0,Inclusive,0,2,,No,0,
4b16766a-b797-48fb-ba98-4be7e07bc53b,ARF STAR FUEL TANK CAP ,,FUEL TANK CAP,ARF7404,,0.00,466,Inclusive,0,Inclusive,0,1,,No,0,
e95a5ca3-8ad4-4555-bc8f-cfc1baa25bf9,ARF SUPER XL ,,IGNITION SWITCH TVS,ARF7527,,0.00,216,Inclusive,0,Inclusive,0,4,,No,0,
95b1b76e-217b-4a90-b72d-50395b57acc7,ARF SUPER XL FUEL TANK CAP,,FUEL TANK CAP,ARF7514,,0.00,127,Inclusive,0,Inclusive,0,2,,No,0,
5826846d-ad7c-48e3-89a5-69cbc19ea981,ARF YAMAHA 2 WR ,,IGNITION SWITCH TVS,ARF7294,,0.00,331,Inclusive,0,Inclusive,0,2,,No,0,
37216ce3-5118-4b49-a67e-b808e5dafaf6,AR HH ACC CABLE,,ACC CABLE HH,ARHH4001,,0.00,98,Inclusive,0,Inclusive,0,1,,No,0,
